method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Richness-Angular,comm_limited,9,9000,,,,1,0.0,0.289923,2679.0,71.8,,original,5.0,0.05,6,,1079,769,random,0.0,,0.696042,0.0,0.895025,350,0.999368,39.787839,,0.01476,0.245158,0.000211,0.0,0.0,,58.773562
Richness-Angular,comm_limited,11,11000,,,,1,0.0,0.359359,3346.0,64.778947,,original,5.0,0.05,6,,1158,780,random,0.0,,0.7275,0.0,0.904162,300,0.984105,36.895586,,0.021901,0.248379,0.010316,0.0,0.0,,60.097147
Richness-Angular,comm_limited,12,12000,,,,1,0.0,0.424318,2795.378964,58.210526,,original,5.0,0.05,6,,178,175,random,0.0,,0.651354,0.0,0.869321,450,0.988842,32.76023,,0.019215,0.218389,0.004842,0.0,0.0,,52.400012
Richness-Angular,comm_limited,14,14000,,,,1,0.0,0.360192,3354.0,64.694737,,original,5.0,0.05,6,,806,699,random,0.0,,0.644271,0.0,0.902325,350,0.997368,35.961454,,0.01885,0.196098,0.000947,0.0,0.0,,51.968116
Richness-Angular,comm_limited,13,13000,,,,1,0.0,0.341453,3174.0,66.589474,,original,5.0,0.05,6,,568,395,random,0.0,,0.681458,0.0,0.888864,425,0.997158,39.479513,,0.016488,0.239242,0.000842,0.0,0.0,,54.435846
Richness-Angular,comm_limited,15,15000,,,,1,0.0,0.284822,2630.0,72.315789,,original,5.0,0.05,6,,1518,925,random,0.0,,0.791146,0.0,0.888882,400,0.995368,39.807461,,0.019697,0.277218,0.002526,0.0,0.0,,62.276236
Richness-Angular,comm_limited,16,16000,,,,1,0.0,0.321466,2982.0,68.610526,,original,5.0,0.05,6,,797,654,random,0.0,,0.727604,0.0,0.871948,325,0.997158,36.511283,,0.017418,0.24575,0.000526,0.0,0.0,,54.756565
Richness-Angular,comm_limited,18,18000,,,,1,0.0,0.256819,2361.0,75.147368,,original,5.0,0.05,6,,869,744,random,0.0,,0.787292,0.0,0.911958,325,0.996105,41.235753,,0.016945,0.276864,0.000947,0.0,0.0,,54.952099
Richness-Angular,comm_limited,17,17000,,,,1,0.0,0.380804,2754.316443,62.610526,,original,5.0,0.05,6,,778,594,random,0.0,,0.760104,0.0,0.851076,525,0.930105,35.037316,,0.024416,0.282106,0.066105,0.0,0.0,,56.282839
Richness-Angular,comm_limited,19,19000,,,,1,0.0,0.26244,2415.0,74.578947,,original,5.0,0.05,6,,1550,958,random,0.0,,0.721354,0.0,0.876245,525,0.997053,40.661885,,0.014311,0.236375,0.002316,0.0,0.0,,59.098224
Richness-Angular,comm_limited,20,20000,,,,1,0.0,0.320217,2970.0,68.736842,,original,5.0,0.05,6,,1064,853,random,0.0,,0.771979,0.0,0.864944,625,0.994526,37.709914,,0.020366,0.25101,0.0,0.0,0.0,,56.06852
Richness-Angular,comm_limited,22,22000,,,,1,0.0,0.351863,3274.0,65.536842,,original,5.0,0.05,6,,417,369,random,0.0,,0.726771,0.0,0.89935,325,0.997053,37.576461,,0.016384,0.270011,0.0,0.0,0.0,,50.398962
Richness-Angular,comm_limited,21,21000,,,,1,0.0,0.341349,3173.0,66.6,,original,5.0,0.05,6,,567,519,random,0.0,,0.707187,0.0,0.876765,475,0.999579,37.042951,,0.01679,0.245135,0.0,0.0,0.0,,52.540305
Richness-Angular,comm_limited,23,23000,,,,1,0.0,0.322715,2994.0,68.484211,,original,5.0,0.05,6,,837,528,random,0.0,,0.741667,0.0,0.893884,425,0.998632,38.514283,,0.015846,0.23433,0.000526,0.0,0.0,,54.468695
Richness-Angular,comm_limited,24,24000,,,,1,0.0,0.338226,3143.0,66.915789,,original,5.0,0.05,6,,693,582,random,0.0,,0.753542,0.0,0.867611,400,0.989368,35.871405,,0.021186,0.266705,0.001368,0.0,0.0,,55.228005
Richness-Angular,comm_limited,25,25000,,,,1,0.0,0.371643,3464.0,63.536842,,original,5.0,0.05,6,,1019,713,random,0.0,,0.670417,0.0,0.871595,525,0.999895,36.806059,,0.014534,0.209421,0.0,0.0,0.0,,58.288104
Richness-Angular,comm_limited,26,26000,,,,1,0.0,0.336352,3125.0,67.105263,,original,5.0,0.05,6,,765,541,random,0.0,,0.6475,0.0,0.856368,525,0.978105,35.689918,,0.020201,0.227472,0.015474,0.0,0.0,,57.507876
Richness-Angular,comm_limited,27,27000,,,,1,0.0,0.261816,2409.0,74.642105,,original,5.0,0.05,6,,605,432,random,0.0,,0.715417,0.0,0.904222,325,0.999368,40.081503,,0.013104,0.226706,0.000526,0.0,0.0,,52.557193
Richness-Angular,comm_limited,28,28000,,,,1,0.0,0.308245,2855.0,69.947368,,original,5.0,0.05,6,,1299,822,random,0.0,,0.769479,0.0,0.879459,400,0.982316,38.047188,,0.023093,0.267559,0.011474,0.0,0.0,,58.329512
Richness-Angular,comm_limited,29,29000,,,,1,0.0,0.37133,3461.0,63.568421,,original,5.0,0.05,6,,651,621,random,0.0,,0.713958,0.0,0.896571,350,0.993053,35.794385,,0.025209,0.239433,0.003684,0.0,0.0,,52.1354
Richness-Angular,comm_limited,30,30000,,,,1,0.0,0.322507,2992.0,68.505263,,original,5.0,0.05,6,,758,705,random,0.0,,0.726458,0.0,0.874576,400,0.997684,38.158296,,0.0151,0.259798,0.001579,0.0,0.0,,51.333833
Richness-Angular,comm_limited,31,31000,,,,1,0.0,0.27691,2554.0,73.115789,,original,5.0,0.05,6,,763,583,random,0.0,,0.708438,0.0,0.866963,400,0.998211,40.041171,,0.013811,0.221454,0.0,0.0,0.0,,54.260707
Richness-Angular,comm_limited,32,32000,,,,1,0.0,0.323027,2997.0,68.452632,,original,5.0,0.05,6,,667,548,random,0.0,,0.729896,0.0,0.8702,650,0.992737,37.073595,,0.02547,0.259276,0.004105,0.0,0.0,,55.793999
Richness-Angular,comm_limited,34,34000,,,,1,0.0,0.328961,3054.0,67.852632,,original,5.0,0.05,6,,745,663,random,0.0,,0.687396,0.0,0.901733,325,0.999263,38.455789,,0.014073,0.237277,0.0,0.0,0.0,,54.633886
Richness-Angular,comm_limited,33,33000,,,,1,0.0,0.282532,2608.0,72.547368,,original,5.0,0.05,6,,1104,813,random,0.0,,0.686458,0.0,0.880243,425,0.996,39.28527,,0.016866,0.253972,0.000105,0.0,0.0,,57.648734
Richness-Angular,comm_limited,35,35000,,,,1,0.0,0.277535,2560.0,73.052632,,original,5.0,0.05,6,,653,605,random,0.0,,0.739479,0.0,0.894576,300,0.998737,41.759678,,0.015335,0.256124,0.0,0.0,0.0,,52.422725
Richness-Angular,comm_limited,36,36000,,,,1,0.0,0.293983,2718.0,71.389474,,original,5.0,0.05,6,,859,722,random,0.0,,0.713333,0.0,0.892998,350,0.992316,38.885072,,0.014061,0.243158,0.007263,0.0,0.0,,53.974874
Richness-Angular,comm_limited,37,37000,,,,1,0.0,0.252238,2317.0,75.610526,,original,5.0,0.05,6,,1152,818,random,0.0,,0.701979,0.0,0.887419,400,0.998421,39.982819,,0.01318,0.238093,0.0,0.0,0.0,,58.462001
Richness-Angular,comm_limited,38,38000,,,,1,0.0,0.302207,2797.0,70.557895,,original,5.0,0.05,6,,857,761,random,0.0,,0.753125,0.0,0.865924,575,0.998316,39.033319,,0.018684,0.260173,0.0,0.0,0.0,,56.403937
Richness-Angular,comm_limited,39,39000,,,,1,0.0,0.404851,3773.017601,60.178947,,original,5.0,0.05,6,,691,563,random,0.0,,0.746458,0.0,0.865634,650,0.955895,35.946516,,0.024551,0.262766,0.036105,0.0,0.0,,43.528189
