method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Coverage-U,comm_limited,14,14000,,,,1,0.0,0.332292,3086.0,67.515789,,original,5.0,0.05,6,,1027,723,random,0.0,,0.735833,0.0,0.879701,550,0.998105,36.174487,,0.017085,0.237738,0.0,0.0,0.0,,37.957529
Coverage-U,comm_limited,13,13000,,,,1,0.0,0.344056,3199.0,66.326316,,original,5.0,0.05,6,,2108,902,random,0.0,,0.74,0.0,0.860221,850,0.989158,36.192444,,0.020884,0.227559,0.007789,0.0,0.0,,50.973913
Coverage-U,comm_limited,15,15000,,,,1,0.0,0.345513,3027.159123,66.178947,,original,5.0,0.05,6,,535,469,random,0.0,,0.76875,0.0,0.862312,500,0.996737,37.225595,,0.020713,0.244604,0.001474,0.0,0.0,,36.474
Coverage-U,comm_limited,16,16000,,,,1,0.0,0.334687,3109.0,67.273684,,original,5.0,0.05,6,,1788,1031,random,0.0,,0.801042,0.0,0.807224,1375,0.982947,36.08476,,0.021853,0.259506,0.010316,0.0,0.0,,45.070842
Coverage-U,comm_limited,17,17000,,,,1,0.0,0.311784,2889.0,69.589474,,original,5.0,0.05,6,,1141,759,random,0.0,,0.778125,0.0,0.833988,600,0.992737,38.302793,,0.021381,0.259361,0.002316,0.0,0.0,,41.82175
Coverage-U,comm_limited,18,18000,,,,1,0.0,0.292838,2707.0,71.505263,,original,5.0,0.05,6,,659,608,random,0.0,,0.756875,0.0,0.881631,425,0.998,37.59626,,0.014588,0.259458,0.0,0.0,0.0,,35.776652
Coverage-U,comm_limited,19,19000,,,,1,0.0,0.353425,3211.355473,65.378947,,original,5.0,0.05,6,,890,610,random,0.0,,0.764271,0.0,0.855292,375,0.986211,34.631451,,0.02003,0.245374,0.009579,0.0,0.0,,38.636208
Coverage-U,comm_limited,21,21000,,,,1,0.0,0.295232,2730.0,71.263158,,original,5.0,0.05,6,,711,525,random,0.0,,0.718854,0.0,0.822652,650,0.999263,38.222053,,0.013104,0.22997,0.0,0.0,0.0,,38.11458
Coverage-U,comm_limited,20,20000,,,,1,0.0,0.349053,3247.0,65.821053,,original,5.0,0.05,6,,1660,951,random,0.0,,0.815625,0.0,0.861244,400,0.986421,36.468405,,0.02282,0.257692,0.008,0.0,0.0,,45.266924
Coverage-U,comm_limited,22,22000,,,,1,0.0,0.404643,2129.720398,60.2,,original,5.0,0.05,6,,687,569,random,0.0,,0.674167,0.0,0.895461,375,0.997474,33.06647,,0.016791,0.238023,0.001579,0.0,0.0,,37.731293
Coverage-U,comm_limited,23,23000,,,,1,0.0,0.313242,2903.0,69.442105,,original,5.0,0.05,6,,1114,738,random,0.0,,0.749687,0.0,0.846372,900,0.994105,36.970201,,0.015543,0.253766,0.0,0.0,0.0,,39.213037
Coverage-U,comm_limited,24,24000,,,,1,0.0,0.257964,2372.0,75.031579,,original,5.0,0.05,6,,1146,773,random,0.0,,0.756667,0.0,0.892021,400,0.998632,37.923336,,0.017172,0.251651,0.000211,0.0,0.0,,42.980881
Coverage-U,comm_limited,25,25000,,,,1,0.0,0.338538,3146.0,66.884211,,original,5.0,0.05,6,,992,785,random,0.0,,0.764375,0.0,0.902836,475,0.999684,37.966211,,0.015745,0.233006,0.0,0.0,0.0,,39.298598
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.351239,3268.0,65.6,,original,5.0,0.05,6,,637,508,random,0.0,,0.632812,0.0,0.86085,675,0.998632,33.873875,,0.013904,0.201167,0.0,0.0,0.0,,37.779791
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.222882,2035.0,78.578947,,original,5.0,0.05,6,,2289,1059,random,0.0,,0.745938,0.0,0.89305,450,0.999053,39.971681,,0.0159,0.228546,0.0,0.0,0.0,,54.164554
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.322507,2992.0,68.505263,,original,5.0,0.05,6,,669,624,random,0.0,,0.749792,0.0,0.892991,425,0.996737,37.777605,,0.014718,0.258602,0.0,0.0,0.0,,35.735359
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.280137,2585.0,72.789474,,original,5.0,0.05,6,,1195,840,random,0.0,,0.786771,0.0,0.835933,800,0.990105,38.298451,,0.02267,0.259948,0.003368,0.0,0.0,,38.53689
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.313658,2907.0,69.4,,original,5.0,0.05,6,,774,711,random,0.0,,0.742396,0.0,0.867595,525,0.996,38.487747,,0.018684,0.264698,0.000632,0.0,0.0,,35.313905
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.248595,2282.0,75.978947,,original,5.0,0.05,6,,729,596,random,0.0,,0.779896,0.0,0.87407,550,0.998632,40.427151,,0.016521,0.24417,0.000316,0.0,0.0,,34.771203
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.332396,3087.0,67.505263,,original,5.0,0.05,6,,999,756,random,0.0,,0.697917,0.0,0.920831,275,0.994421,35.579148,,0.015185,0.226165,0.000421,0.0,0.0,,37.656154
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.404851,2079.680653,60.178947,,original,5.0,0.05,6,,1037,817,random,0.0,,0.790625,0.0,0.829574,700,0.981895,36.476602,,0.025963,0.253729,0.012105,0.0,0.0,,35.961252
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.291276,2692.0,71.663158,,original,5.0,0.05,6,,942,698,random,0.0,,0.753333,0.0,0.855869,650,0.996737,39.663092,,0.016112,0.237366,0.001368,0.0,0.0,,37.695811
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.286904,2650.0,72.105263,,original,5.0,0.05,6,,901,583,random,0.0,,0.777708,0.0,0.866195,625,0.997368,38.107513,,0.014464,0.25746,0.0,0.0,0.0,,38.609487
Coverage-U,comm_limited,36,36000,,,,1,0.0,0.338226,3143.0,66.915789,,original,5.0,0.05,6,,1097,828,random,0.0,,0.721875,0.0,0.850181,600,0.973053,34.270306,,0.020495,0.244281,0.023368,0.0,0.0,,37.864334
Coverage-U,comm_limited,37,37000,,,,1,0.0,0.305538,2829.0,70.221053,,original,5.0,0.05,6,,884,687,random,0.0,,0.743646,0.0,0.863892,550,0.997158,36.463872,,0.016153,0.253358,0.0,0.0,0.0,,37.197662
Coverage-U,comm_limited,38,38000,,,,1,0.0,0.259005,2382.0,74.926316,,original,5.0,0.05,6,,1519,887,random,0.0,,0.8175,0.0,0.902677,275,0.997579,39.002842,,0.017278,0.267325,0.000526,0.0,0.0,,40.054141
Coverage-U,comm_limited,39,39000,,,,1,0.0,0.345721,3215.0,66.157895,,original,5.0,0.05,6,,779,631,random,0.0,,0.728437,0.0,0.887271,425,0.989789,34.653359,,0.01742,0.243203,0.002842,0.0,0.0,,32.519753
