method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.275141,2537.0,73.294737,,original,5.0,0.05,6,,996,678,random,0.0,,0.733958,0.0,0.876387,550,0.987263,39.530734,,0.018055,0.638134,0.007684,0.0,0.0,,39.138149
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.335415,3116.0,67.2,,original,5.0,0.05,6,,951,798,random,0.0,,0.774167,0.0,0.865854,525,0.959158,38.879428,,0.017207,0.65464,0.037263,0.0,0.0,,38.074262
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.262648,2417.0,74.557895,,original,5.0,0.05,6,,1160,839,random,0.0,,0.748958,0.0,0.888351,375,0.997368,38.353786,,0.014213,0.642559,0.000211,0.0,0.0,,41.6777
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.382261,2498.975537,62.463158,,original,5.0,0.05,6,,586,540,random,0.0,,0.731667,0.0,0.872327,375,0.988,33.833164,,0.018708,0.647761,0.004421,0.0,0.0,,34.95359
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.310431,2876.0,69.726316,,original,5.0,0.05,6,,949,783,random,0.0,,0.822292,0.0,0.861348,375,0.934211,38.250283,,0.021507,0.693011,0.058105,0.0,0.0,,36.697874
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.240267,2202.0,76.821053,,original,5.0,0.05,6,,719,650,random,0.0,,0.785521,0.0,0.839657,650,0.999053,40.194678,,0.013929,0.674886,0.0,0.0,0.0,,35.813738
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.408703,2767.109814,59.789474,,original,5.0,0.05,6,,687,603,random,0.0,,0.789896,0.0,0.831478,925,0.982421,35.012046,,0.026344,0.673373,0.005789,0.0,0.0,,31.91199
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.421091,1721.482456,58.536842,,original,5.0,0.05,6,,926,779,random,0.0,,0.652917,0.0,0.858339,725,0.997053,35.965016,,0.017528,0.599223,0.000211,0.0,0.0,,30.537253
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.302103,2796.0,70.568421,,original,5.0,0.05,6,,609,593,random,0.0,,0.802188,0.0,0.846113,625,0.996947,39.293717,,0.017785,0.67562,0.000211,0.0,0.0,,30.92668
Coverage-U,comm_limited,36,36000,,,,1,0.0,0.26015,2393.0,74.810526,,original,5.0,0.05,6,,1160,825,random,0.0,,0.736354,0.0,0.909182,300,0.993789,39.067207,,0.015961,0.633177,0.001263,0.0,0.0,,36.411043
Coverage-U,comm_limited,37,37000,,,,1,0.0,0.304497,2819.0,70.326316,,original,5.0,0.05,6,,785,637,random,0.0,,0.689583,0.0,0.879551,550,0.996632,37.348497,,0.015684,0.622981,0.0,0.0,0.0,,33.402762
Coverage-U,comm_limited,39,39000,,,,1,0.0,0.341766,3177.0,66.557895,,original,5.0,0.05,6,,808,647,random,0.0,,0.760208,0.0,0.907679,275,0.990737,37.829214,,0.019172,0.653231,0.002842,0.0,0.0,,31.243417
Coverage-U,comm_limited,38,38000,,,,1,0.0,0.298251,2759.0,70.957895,,original,5.0,0.05,6,,900,448,random,0.0,,0.645833,0.0,0.90891,350,0.999158,35.05674,,0.013964,0.602298,0.000316,0.0,0.0,,33.356284
