method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Coverage-U,comm_limited,11,11000,,,,1,0.0,0.376966,3162.132361,62.978947,,original,5.0,0.05,3,,359,332,random,0.0,,0.798229,0.0,0.776194,2150,0.968105,35.170164,,0.023245,0.680612,0.024737,0.0,0.0,,72.337275
Coverage-U,comm_limited,12,12000,,,,1,0.0,0.311986,2893.0,69.547368,,original,5.0,0.05,3,,299,299,random,0.0,,0.785,0.0,0.881535,675,0.996105,38.187003,,0.016285,0.671139,0.000947,0.0,0.0,,72.074536
Coverage-U,comm_limited,13,13000,,,,1,0.0,0.322608,2995.0,68.473684,,original,5.0,0.05,3,,201,201,random,0.0,,0.76875,0.0,0.903429,625,0.993263,38.598984,,0.0179,0.665356,0.002,0.0,0.0,,70.692979
Coverage-U,comm_limited,10,10000,,,,1,0.0,0.239404,2196.0,76.884211,,original,5.0,0.05,3,,1291,1114,random,0.0,,0.835625,0.0,0.820018,2725,0.995895,39.256949,,0.018946,0.697204,0.0,0.0,0.0,,80.622039
Coverage-U,comm_limited,14,14000,,,,1,0.0,0.17682,1595.0,83.210526,,original,5.0,0.05,3,,459,459,random,0.0,,0.831354,0.0,0.891723,625,0.998632,42.757003,,0.015517,0.698322,0.0,0.0,0.0,,72.492486
Coverage-U,comm_limited,15,15000,,,,1,0.0,0.241591,2217.0,76.663158,,original,5.0,0.05,3,,374,373,random,0.0,,0.829063,0.0,0.822773,1775,0.996737,38.553191,,0.017916,0.70148,0.000526,0.0,0.0,,71.813937
Coverage-U,comm_limited,17,17000,,,,1,0.0,0.287202,2655.0,72.052632,,original,5.0,0.05,3,,179,179,random,0.0,,0.767604,0.0,0.899719,700,0.994842,38.823086,,0.017395,0.665749,0.003263,0.0,0.0,,70.458776
Coverage-U,comm_limited,16,16000,,,,1,0.0,0.260127,2395.0,74.789474,,original,5.0,0.05,3,,575,499,random,0.0,,0.830521,0.0,0.873946,650,0.985474,38.039951,,0.023221,0.689823,0.007895,0.0,0.0,,74.355964
Coverage-U,comm_limited,18,18000,,,,1,0.0,0.214933,1961.0,79.357895,,original,5.0,0.05,3,,530,530,random,0.0,,0.827187,0.0,0.856196,1075,0.999263,39.764141,,0.014565,0.697043,0.0,0.0,0.0,,72.717858
Coverage-U,comm_limited,19,19000,,,,1,0.0,0.316255,2934.0,69.115789,,original,5.0,0.05,3,,783,783,random,0.0,,0.77375,0.0,0.881297,825,0.996,38.013419,,0.017576,0.663555,0.0,0.0,0.0,,74.266303
Coverage-U,comm_limited,20,20000,,,,1,0.0,0.200042,1818.0,80.863158,,original,5.0,0.05,3,,584,584,random,0.0,,0.838646,0.0,0.860995,975,0.997368,42.013416,,0.016636,0.696796,0.0,0.0,0.0,,73.601923
Coverage-U,comm_limited,21,21000,,,,1,0.0,0.342185,3183.0,66.494737,,original,5.0,0.05,3,,395,395,random,0.0,,0.83875,0.0,0.856253,1225,0.988526,37.875898,,0.021631,0.695343,0.004947,0.0,0.0,,71.399434
Coverage-U,comm_limited,22,22000,,,,1,0.0,0.298032,2759.0,70.957895,,original,5.0,0.05,3,,390,390,random,0.0,,0.77375,0.0,0.881451,675,0.997474,38.557924,,0.016474,0.666803,0.000842,0.0,0.0,,71.835132
Coverage-U,comm_limited,23,23000,,,,1,0.0,0.294075,2721.0,71.357895,,original,5.0,0.05,3,,250,250,random,0.0,,0.732187,0.0,0.849641,1125,0.997263,36.347158,,0.016858,0.638889,0.001789,0.0,0.0,,71.490353
Coverage-U,comm_limited,24,24000,,,,1,0.0,0.312298,2896.0,69.515789,,original,5.0,0.05,3,,206,206,random,0.0,,0.790104,0.0,0.882617,1200,0.999684,40.4114,,0.013805,0.683974,0.0,0.0,0.0,,70.722489
Coverage-U,comm_limited,25,25000,,,,1,0.0,0.307716,2852.0,69.978947,,original,5.0,0.05,3,,714,604,random,0.0,,0.800417,0.0,0.864163,1400,0.991158,37.290837,,0.017886,0.669778,0.006105,0.0,0.0,,75.714458
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.225971,2067.0,78.242105,,original,5.0,0.05,3,,665,591,random,0.0,,0.798646,0.0,0.840155,1825,0.997789,41.478056,,0.016294,0.682586,0.0,0.0,0.0,,73.146592
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.338436,3147.0,66.873684,,original,5.0,0.05,3,,269,269,random,0.0,,0.843125,0.0,0.863926,1025,0.946421,36.663612,,0.027617,0.711469,0.044316,0.0,0.0,,71.372168
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.194314,1763.0,81.442105,,original,5.0,0.05,3,,735,704,random,0.0,,0.84375,0.0,0.783398,1900,0.984421,42.64701,,0.017269,0.700215,0.014421,0.0,0.0,,71.31658
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.219306,2003.0,78.915789,,original,5.0,0.05,3,,933,933,random,0.0,,0.824688,0.0,0.898793,675,0.996842,42.596201,,0.014883,0.688656,0.001474,0.0,0.0,,68.20164
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.236384,2167.0,77.189474,,original,5.0,0.05,3,,221,208,random,0.0,,0.823958,0.0,0.868664,650,0.996211,41.479678,,0.016811,0.704123,0.0,0.0,0.0,,34.21314
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.297719,2756.0,70.989474,,original,5.0,0.05,3,,187,187,random,0.0,,0.770833,0.0,0.893894,750,0.995474,38.854038,,0.01632,0.661834,0.002105,0.0,0.0,,33.874782
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.297615,2755.0,71.0,,original,5.0,0.05,3,,555,512,random,0.0,,0.808125,0.0,0.874668,700,0.985789,37.404645,,0.022555,0.68579,0.005579,0.0,0.0,,34.966453
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.328543,3052.0,67.873684,,original,5.0,0.05,3,,207,207,random,0.0,,0.804688,0.0,0.898835,725,0.994526,38.722683,,0.022619,0.705242,0.001895,0.0,0.0,,33.924797
Coverage-U,comm_limited,36,36000,,,,1,0.0,0.411434,3139.238573,59.494737,,original,5.0,0.05,3,,272,259,random,0.0,,0.798854,0.0,0.832634,1150,0.972842,35.283067,,0.024096,0.674513,0.020211,0.0,0.0,,32.511862
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.249818,2296.0,75.831579,,original,5.0,0.05,3,,926,843,random,0.0,,0.797708,0.0,0.828375,1625,0.998105,38.073752,,0.014133,0.665122,0.0,0.0,0.0,,36.272908
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.183797,1662.0,82.505263,,original,5.0,0.05,3,,744,522,random,0.0,,0.828854,0.0,0.889954,675,0.999895,42.480811,,0.013193,0.689079,0.0,0.0,0.0,,37.616209
Coverage-U,comm_limited,37,37000,,,,1,0.0,0.382485,3570.0,62.421053,,original,5.0,0.05,3,,265,265,random,0.0,,0.836146,0.0,0.891019,575,0.979158,35.454465,,0.024344,0.697387,0.009684,0.0,0.0,,32.894121
Coverage-U,comm_limited,38,38000,,,,1,0.0,0.337395,2860.144285,66.978947,,original,5.0,0.05,3,,321,321,random,0.0,,0.751875,0.0,0.870807,1075,0.992737,37.828905,,0.014532,0.665808,0.0,0.0,0.0,,23.182887
Coverage-U,comm_limited,39,39000,,,,1,0.0,0.241383,2215.0,76.684211,,original,5.0,0.05,3,,770,697,random,0.0,,0.8125,0.0,0.878712,950,0.995789,39.723086,,0.012495,0.686275,0.0,0.0,0.0,,24.546982
