method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.320421,2974.0,68.694737,,original,5.0,0.05,3,,254,254,random,0.0,,0.773229,0.0,0.873144,750,0.989158,35.281794,,0.015706,0.272206,0.001474,0.0,0.0,,34.55004
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.273144,2520.0,73.473684,,original,5.0,0.05,3,,512,510,random,0.0,,0.858437,0.0,0.747642,2500,0.993579,38.180706,,0.019248,0.292303,0.002526,0.0,0.0,,34.397394
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.232948,2134.0,77.536842,,original,5.0,0.05,3,,516,516,random,0.0,,0.785,0.0,0.902,725,0.999474,41.424729,,0.014688,0.258987,0.0,0.0,0.0,,35.272028
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.340519,3167.0,66.663158,,original,5.0,0.05,3,,299,299,random,0.0,,0.791875,0.0,0.855151,1575,0.983789,37.611069,,0.021543,0.248132,0.013684,0.0,0.0,,33.948456
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.310111,2875.0,69.736842,,original,5.0,0.05,3,,739,693,random,0.0,,0.772396,0.0,0.822653,2125,0.986526,37.55374,,0.017695,0.272252,0.009579,0.0,0.0,,35.85827
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.30553,2831.0,70.2,,original,5.0,0.05,3,,271,271,random,0.0,,0.769167,0.0,0.890312,875,0.997158,36.672934,,0.016416,0.261698,0.000105,0.0,0.0,,34.368695
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.351244,3270.0,65.578947,,original,5.0,0.05,3,,276,247,random,0.0,,0.781771,0.0,0.828155,2400,0.975895,35.937877,,0.021119,0.266141,0.018211,0.0,0.0,,34.766443
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.233365,2138.0,77.494737,,original,5.0,0.05,3,,481,481,random,0.0,,0.832292,0.0,0.852417,925,0.997895,40.897113,,0.014614,0.276325,0.001263,0.0,0.0,,34.740054
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.32167,2986.0,68.568421,,original,5.0,0.05,3,,466,427,random,0.0,,0.792188,0.0,0.862462,1150,0.990737,37.913025,,0.019017,0.256962,0.004,0.0,0.0,,35.382714
Coverage-U,comm_limited,37,37000,,,,1,0.0,0.40352,1804.686106,60.294737,,original,5.0,0.05,3,,368,368,random,0.0,,0.78125,0.0,0.882999,950,0.993053,34.932285,,0.023603,0.252751,0.001474,0.0,0.0,,35.222235
Coverage-U,comm_limited,36,36000,,,,1,0.0,0.318338,2954.0,68.905263,,original,5.0,0.05,3,,1043,694,random,0.0,,0.800208,0.0,0.874307,1000,0.991053,36.747206,,0.020113,0.259139,0.002737,0.0,0.0,,39.77805
Coverage-U,comm_limited,38,38000,,,,1,0.0,0.233156,2136.0,77.515789,,original,5.0,0.05,3,,761,732,random,0.0,,0.795937,0.0,0.824355,1325,0.999263,42.14514,,0.012503,0.25775,0.0,0.0,0.0,,35.336632
Coverage-U,comm_limited,39,39000,,,,1,0.0,0.362699,2200.481895,64.421053,,original,5.0,0.05,3,,145,138,random,0.0,,0.781563,0.0,0.810471,2675,0.997789,35.305804,,0.015503,0.257565,0.0,0.0,0.0,,33.52248
