method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Richness-Angular,comm_limited,11,11000,,,,1,0.0,0.271478,2504.0,73.642105,,original,5.0,0.05,3,,542,466,random,0.0,,0.831875,0.0,0.816646,1550,0.992421,40.637683,,0.021195,0.287162,0.001053,0.0,0.0,,59.891324
Richness-Angular,comm_limited,9,9000,,,,1,0.0,0.212017,1933.0,79.652632,,original,5.0,0.05,3,,1246,840,random,0.0,,0.763333,0.0,0.876856,700,0.998421,41.749734,,0.012255,0.239026,0.001474,0.0,0.0,,66.419781
Richness-Angular,comm_limited,12,12000,,,,1,0.0,0.321462,2984.0,68.589474,,original,5.0,0.05,3,,483,477,random,0.0,,0.815417,0.0,0.836663,950,0.962842,38.642854,,0.023461,0.270976,0.034105,0.0,0.0,,53.724559
Richness-Angular,comm_limited,13,13000,,,,1,0.0,0.28564,2640.0,72.210526,,original,5.0,0.05,3,,515,497,random,0.0,,0.746875,0.0,0.852902,1075,0.993474,37.897929,,0.014372,0.244203,0.0,0.0,0.0,,53.946821
Richness-Angular,comm_limited,14,14000,,,,1,0.0,0.261793,2411.0,74.621053,,original,5.0,0.05,3,,368,368,random,0.0,,0.765104,0.0,0.882769,675,0.997474,39.113148,,0.013645,0.255819,0.001579,0.0,0.0,,53.126061
Richness-Angular,comm_limited,15,15000,,,,1,0.0,0.33552,3095.838956,67.168421,,original,5.0,0.05,3,,598,551,random,0.0,,0.801042,0.0,0.830466,1100,0.924,39.307424,,0.017937,0.278659,0.07,0.0,0.0,,54.326052
Richness-Angular,comm_limited,16,16000,,,,1,0.0,0.313964,2912.0,69.347368,,original,5.0,0.05,3,,371,296,random,0.0,,0.790104,0.0,0.898863,650,0.998316,37.538176,,0.018105,0.269724,0.000105,0.0,0.0,,54.416757
Richness-Angular,comm_limited,17,17000,,,,1,0.0,0.417057,1375.886384,58.926316,,original,5.0,0.05,3,,420,420,random,0.0,,0.722292,0.0,0.907921,575,0.995158,35.420137,,0.020442,0.247849,0.0,0.0,0.0,,53.652198
Richness-Angular,comm_limited,18,18000,,,,1,0.0,0.242633,2227.0,76.557895,,original,5.0,0.05,3,,650,632,random,0.0,,0.755625,0.0,0.897835,700,0.993684,41.765007,,0.013524,0.253964,0.004,0.0,0.0,,54.795961
Richness-Angular,comm_limited,19,19000,,,,1,0.0,0.28387,2623.0,72.389474,,original,5.0,0.05,3,,563,542,random,0.0,,0.831979,0.0,0.837,1825,0.992421,40.372734,,0.018632,0.283241,0.001684,0.0,0.0,,54.533743
Richness-Angular,comm_limited,20,20000,,,,1,0.0,0.241487,2216.0,76.673684,,original,5.0,0.05,3,,236,236,random,0.0,,0.800625,0.0,0.888355,1025,0.999158,42.997225,,0.014649,0.277663,0.000421,0.0,0.0,,51.756546
Richness-Angular,comm_limited,21,21000,,,,1,0.0,0.202228,1839.0,80.642105,,original,5.0,0.05,3,,513,513,random,0.0,,0.799271,0.0,0.866514,1025,0.995789,41.47374,,0.015399,0.268195,0.002842,0.0,0.0,,52.689583
Richness-Angular,comm_limited,23,23000,,,,1,0.0,0.183484,1659.0,82.536842,,original,5.0,0.05,3,,459,439,random,0.0,,0.794583,0.0,0.825856,1400,0.996105,42.495224,,0.016687,0.281285,0.001158,0.0,0.0,,54.111935
Richness-Angular,comm_limited,22,22000,,,,1,0.0,0.19848,1803.0,81.021053,,original,5.0,0.05,3,,862,752,random,0.0,,0.848125,0.0,0.857315,875,0.997579,42.607934,,0.014966,0.287913,0.0,0.0,0.0,,56.562445
Richness-Angular,comm_limited,24,24000,,,,1,0.0,0.419556,1628.281984,58.673684,,original,5.0,0.05,3,,371,355,random,0.0,,0.800833,0.0,0.856624,775,0.977579,36.756916,,0.023943,0.263073,0.017053,0.0,0.0,,53.512172
Richness-Angular,comm_limited,25,25000,,,,1,0.0,0.318026,2951.0,68.936842,,original,5.0,0.05,3,,343,309,random,0.0,,0.828229,0.0,0.850133,1125,0.942421,39.640145,,0.024342,0.27114,0.052842,0.0,0.0,,52.563424
Richness-Angular,comm_limited,27,27000,,,,1,0.0,0.22368,2045.0,78.473684,,original,5.0,0.05,3,,544,543,random,0.0,,0.818438,0.0,0.827813,1500,0.999158,41.308237,,0.015878,0.291408,0.0,0.0,0.0,,51.842048
Richness-Angular,comm_limited,26,26000,,,,1,0.0,0.318963,2960.0,68.842105,,original,5.0,0.05,3,,450,430,random,0.0,,0.810729,0.0,0.825271,1000,0.964211,38.12538,,0.022515,0.282907,0.026,0.0,0.0,,52.206121
Richness-Angular,comm_limited,29,29000,,,,1,0.0,0.223784,2046.0,78.463158,,original,5.0,0.05,3,,336,332,random,0.0,,0.797708,0.0,0.894322,725,0.999158,42.47641,,0.01512,0.273121,0.0,0.0,0.0,,53.16182
Richness-Angular,comm_limited,28,28000,,,,1,0.0,0.209934,1913.0,79.863158,,original,5.0,0.05,3,,1011,808,random,0.0,,0.827917,0.0,0.863725,1925,0.998632,40.807556,,0.015846,0.276536,0.0,0.0,0.0,,57.864223
Richness-Angular,comm_limited,31,31000,,,,1,0.0,0.392169,1963.142173,61.442105,,original,5.0,0.05,3,,389,389,random,0.0,,0.760208,0.0,0.894791,825,0.979579,34.8875,,0.02089,0.260854,0.017368,0.0,0.0,,52.78595
Richness-Angular,comm_limited,30,30000,,,,1,0.0,0.22493,2057.0,78.347368,,original,5.0,0.05,3,,548,548,random,0.0,,0.77,0.0,0.896897,625,0.999684,41.820977,,0.012751,0.270071,0.0,0.0,0.0,,53.514309
Richness-Angular,comm_limited,32,32000,,,,1,0.0,0.364782,3400.0,64.210526,,original,5.0,0.05,3,,478,460,random,0.0,,0.779583,0.0,0.826859,2225,0.970947,35.682077,,0.018245,0.257953,0.019263,0.0,0.0,,50.596804
Richness-Angular,comm_limited,33,33000,,,,1,0.0,0.313444,2907.0,69.4,,original,5.0,0.05,3,,382,380,random,0.0,,0.758437,0.0,0.902057,725,0.991789,39.291638,,0.020448,0.290375,0.006421,0.0,0.0,,50.283421
Richness-Angular,comm_limited,35,35000,,,,1,0.0,0.318546,2956.0,68.884211,,original,5.0,0.05,3,,286,266,random,0.0,,0.790833,0.0,0.899537,575,0.998632,38.534465,,0.0165,0.270345,0.000211,0.0,0.0,,50.184377
Richness-Angular,comm_limited,34,34000,,,,1,0.0,0.248256,2281.0,75.989474,,original,5.0,0.05,3,,946,847,random,0.0,,0.820833,0.0,0.746021,1725,0.970526,38.942549,,0.018261,0.282295,0.026842,0.0,0.0,,52.358315
Richness-Angular,comm_limited,36,36000,,,,1,0.0,0.315943,2931.0,69.147368,,original,5.0,0.05,3,,227,227,random,0.0,,0.781771,0.0,0.873648,900,0.996316,39.706395,,0.018507,0.266297,0.000211,0.0,0.0,,51.712508
Richness-Angular,comm_limited,37,37000,,,,1,0.0,0.306154,2837.0,70.136842,,original,5.0,0.05,3,,653,648,random,0.0,,0.782188,0.0,0.824074,2475,0.994,37.870977,,0.018062,0.251008,0.003474,0.0,0.0,,53.010316
Richness-Angular,comm_limited,38,38000,,,,1,0.0,0.367906,1886.164416,63.894737,,original,5.0,0.05,3,,106,106,random,0.0,,0.724896,0.0,0.910041,650,0.994737,39.140992,,0.01568,0.232728,0.0,0.0,0.0,,50.681815
Richness-Angular,comm_limited,39,39000,,,,1,0.0,0.412579,2094.3864,59.378947,,original,5.0,0.05,3,,437,406,random,0.0,,0.8375,0.0,0.86896,600,0.945158,37.393559,,0.02413,0.282541,0.048737,0.0,0.0,,50.765043
