method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Coverage-U,comm_limited,26,26000,,,,1,0.0,0.339894,3161.0,66.726316,,original,5.0,0.05,3,,508,481,random,0.0,,0.797083,0.0,0.909896,700,0.997053,36.729191,,0.017324,0.559166,0.0,0.0,0.0,,33.450106
Coverage-U,comm_limited,27,27000,,,,1,0.0,0.17078,1537.0,83.821053,,original,5.0,0.05,3,,1069,934,random,0.0,,0.822917,0.0,0.869421,975,0.998842,42.256839,,0.01245,0.557308,0.0,0.0,0.0,,35.848751
Coverage-U,comm_limited,28,28000,,,,1,0.0,0.340102,2923.987789,66.705263,,original,5.0,0.05,3,,513,513,random,0.0,,0.779167,0.0,0.888797,675,0.994,36.813033,,0.020453,0.550663,0.0,0.0,0.0,,33.901954
Coverage-U,comm_limited,29,29000,,,,1,0.0,0.235135,2155.0,77.315789,,original,5.0,0.05,3,,646,614,random,0.0,,0.83,0.0,0.871822,900,0.999579,42.576993,,0.015115,0.571086,0.0,0.0,0.0,,35.006651
Coverage-U,comm_limited,30,30000,,,,1,0.0,0.239196,2194.0,76.905263,,original,5.0,0.05,3,,311,311,random,0.0,,0.839896,0.0,0.871266,1225,0.995368,42.819469,,0.014488,0.573724,0.001263,0.0,0.0,,32.917693
Coverage-U,comm_limited,31,31000,,,,1,0.0,0.241279,2214.0,76.694737,,original,5.0,0.05,3,,824,821,random,0.0,,0.770521,0.0,0.898979,775,0.997684,40.314706,,0.013576,0.530814,0.0,0.0,0.0,,35.088533
Coverage-U,comm_limited,32,32000,,,,1,0.0,0.239092,2193.0,76.915789,,original,5.0,0.05,3,,651,532,random,0.0,,0.762813,0.0,0.880615,675,0.998,38.827993,,0.015313,0.53598,0.000211,0.0,0.0,,36.316691
Coverage-U,comm_limited,33,33000,,,,1,0.0,0.28741,2657.0,72.031579,,original,5.0,0.05,3,,521,487,random,0.0,,0.827917,0.0,0.895639,825,0.996211,41.234079,,0.017458,0.595445,0.000421,0.0,0.0,,35.031517
Coverage-U,comm_limited,34,34000,,,,1,0.0,0.249922,2297.0,75.821053,,original,5.0,0.05,3,,562,522,random,0.0,,0.816562,0.0,0.859688,925,0.986211,41.710832,,0.016628,0.56814,0.006737,0.0,0.0,,35.255521
Coverage-U,comm_limited,35,35000,,,,1,0.0,0.259919,2393.0,74.810526,,original,5.0,0.05,3,,754,683,random,0.0,,0.821354,0.0,0.844481,1350,0.996316,37.592569,,0.018041,0.568649,0.000737,0.0,0.0,,37.157882
Coverage-U,comm_limited,37,37000,,,,1,0.0,0.359992,2830.920912,64.694737,,original,5.0,0.05,3,,470,470,random,0.0,,0.782292,0.0,0.876481,775,0.984526,36.212574,,0.023407,0.54244,0.005263,0.0,0.0,,33.705822
Coverage-U,comm_limited,38,38000,,,,1,0.0,0.310632,2880.0,69.684211,,original,5.0,0.05,3,,415,402,random,0.0,,0.819271,0.0,0.822238,1800,0.966421,38.939814,,0.018626,0.564095,0.025789,0.0,0.0,,34.411009
Coverage-U,comm_limited,36,36000,,,,1,0.0,0.224721,2055.0,78.368421,,original,5.0,0.05,3,,1151,1112,random,0.0,,0.801042,0.0,0.842441,2175,0.995579,40.297086,,0.016551,0.551637,0.001263,0.0,0.0,,36.539961
Coverage-U,comm_limited,39,39000,,,,1,0.0,0.348953,3248.0,65.810526,,original,5.0,0.05,3,,164,147,random,0.0,,0.805729,0.0,0.870689,975,0.997895,36.693199,,0.017163,0.552782,0.0,0.0,0.0,,29.247951
