method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Richness-Angular,comm_limited,24,24000,,,,1,0.0,0.173279,1561.0,83.568421,,original,5.0,0.05,3,,576,576,random,0.0,,0.793021,0.0,0.90349,525,0.999684,43.590776,,0.011375,0.570636,0.0,0.0,0.0,,56.776809
Richness-Angular,comm_limited,26,26000,,,,1,0.0,0.231386,2119.0,77.694737,,original,5.0,0.05,3,,422,422,random,0.0,,0.73625,0.0,0.903199,725,0.996105,41.311411,,0.013495,0.544002,0.0,0.0,0.0,,58.228124
Richness-Angular,comm_limited,27,27000,,,,1,0.0,0.290951,2691.0,71.673684,,original,5.0,0.05,3,,398,370,random,0.0,,0.802708,0.0,0.908582,550,0.992526,37.616322,,0.019775,0.575223,0.003368,0.0,0.0,,58.967694
Richness-Angular,comm_limited,29,29000,,,,1,0.0,0.301781,2795.0,70.578947,,original,5.0,0.05,3,,671,671,random,0.0,,0.823229,0.0,0.836465,1225,0.955789,39.281332,,0.021033,0.585183,0.038526,0.0,0.0,,58.474684
Richness-Angular,comm_limited,28,28000,,,,1,0.0,0.231594,2121.0,77.673684,,original,5.0,0.05,3,,515,513,random,0.0,,0.773958,0.0,0.883854,775,0.999789,42.070286,,0.01305,0.552383,0.0,0.0,0.0,,59.228348
Richness-Angular,comm_limited,30,30000,,,,1,0.0,0.380818,2189.518357,62.589474,,original,5.0,0.05,3,,282,282,random,0.0,,0.71375,0.0,0.894574,675,0.992737,37.008992,,0.016339,0.534479,0.004526,0.0,0.0,,56.462191
Richness-Angular,comm_limited,31,31000,,,,1,0.0,0.277309,2560.0,73.052632,,original,5.0,0.05,3,,395,395,random,0.0,,0.777604,0.0,0.877054,775,0.990421,39.550294,,0.017416,0.56058,0.004526,0.0,0.0,,56.893378
Richness-Angular,comm_limited,32,32000,,,,1,0.0,0.275539,2543.0,73.231579,,original,5.0,0.05,3,,445,445,random,0.0,,0.774896,0.0,0.86619,775,0.997158,37.916934,,0.01651,0.560075,0.0,0.0,0.0,,61.919997
Richness-Angular,comm_limited,33,33000,,,,1,0.0,0.177549,1602.0,83.136842,,original,5.0,0.05,3,,428,428,random,0.0,,0.806667,0.0,0.882273,925,0.994947,43.264048,,0.018516,0.580825,0.001684,0.0,0.0,,62.092388
Richness-Angular,comm_limited,35,35000,,,,1,0.0,0.391544,2323.737869,61.505263,,original,5.0,0.05,3,,241,241,random,0.0,,0.754687,0.0,0.869814,775,0.969895,34.119803,,0.022155,0.546565,0.017368,0.0,0.0,,61.489272
Richness-Angular,comm_limited,34,34000,,,,1,0.0,0.250755,2305.0,75.736842,,original,5.0,0.05,3,,776,657,random,0.0,,0.774687,0.0,0.881908,1000,0.996842,39.63402,,0.018023,0.557806,0.001263,0.0,0.0,,64.864064
Richness-Angular,comm_limited,37,37000,,,,1,0.0,0.209414,1908.0,79.915789,,original,5.0,0.05,3,,435,434,random,0.0,,0.820208,0.0,0.90345,650,0.998947,42.300035,,0.013178,0.583101,0.0,0.0,0.0,,59.023948
Richness-Angular,comm_limited,38,38000,,,,1,0.0,0.302405,2801.0,70.515789,,original,5.0,0.05,3,,275,275,random,0.0,,0.805,0.0,0.877608,875,0.997579,37.26348,,0.017324,0.580499,0.000842,0.0,0.0,,58.035938
Richness-Angular,comm_limited,36,36000,,,,1,0.0,0.227845,2085.0,78.052632,,original,5.0,0.05,3,,737,629,random,0.0,,0.794792,0.0,0.905213,525,0.998211,41.771454,,0.016224,0.573051,0.000632,0.0,0.0,,61.100528
Richness-Angular,comm_limited,39,39000,,,,1,0.0,0.346767,2342.744844,66.031579,,original,5.0,0.05,3,,526,526,random,0.0,,0.774896,0.0,0.88524,975,0.982,38.558457,,0.020584,0.555739,0.009474,0.0,0.0,,57.933961
