method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Richness-Angular,comm_limited,14,14000,,,,1,0.0,0.276806,2553.0,73.126316,,original,5.0,0.05,6,,710,552,random,0.0,,0.743021,0.0,0.878002,525,0.998211,39.718128,,0.014692,0.075399,0.000211,0.0,0.0,,43.279492
Richness-Angular,comm_limited,15,15000,,,,1,0.0,0.381741,3358.075516,62.515789,,original,5.0,0.05,6,,751,480,random,0.0,,0.731458,0.0,0.887848,325,0.964316,35.981378,,0.023048,0.058398,0.029684,0.0,0.0,,43.480525
Richness-Angular,comm_limited,18,18000,,,,1,0.0,0.360192,3125.96056,64.694737,,original,5.0,0.05,6,,523,434,random,0.0,,0.739896,0.0,0.874938,500,0.993263,36.684737,,0.020676,0.062789,0.002737,0.0,0.0,,41.904291
Richness-Angular,comm_limited,19,19000,,,,1,0.0,0.346034,3183.031265,66.126316,,original,5.0,0.05,6,,534,381,random,0.0,,0.753854,0.0,0.824988,975,0.999684,35.945697,,0.016457,0.061269,0.0,0.0,0.0,,39.599036
Richness-Angular,comm_limited,17,17000,,,,1,0.0,0.349677,3116.767021,65.757895,,original,5.0,0.05,6,,1009,671,random,0.0,,0.71,0.0,0.850583,825,0.989579,38.018299,,0.018191,0.065121,0.005895,0.0,0.0,,44.871055
Richness-Angular,comm_limited,16,16000,,,,1,0.0,0.266812,2457.0,74.136842,,original,5.0,0.05,6,,1905,845,random,0.0,,0.73375,0.0,0.871072,550,0.999368,37.217082,,0.013424,0.07504,0.0,0.0,0.0,,50.1996
Richness-Angular,comm_limited,20,20000,,,,1,0.0,0.391526,3300.144737,61.526316,,original,5.0,0.05,6,,814,570,random,0.0,,0.700417,0.0,0.900511,300,0.989789,36.429161,,0.019528,0.077826,0.005895,0.0,0.0,,41.142639
Richness-Angular,comm_limited,22,22000,,,,1,0.0,0.286904,2650.0,72.105263,,original,5.0,0.05,6,,613,563,random,0.0,,0.786667,0.0,0.859613,550,0.992421,41.994651,,0.017673,0.078589,0.000632,0.0,0.0,,40.873138
Richness-Angular,comm_limited,21,21000,,,,1,0.0,0.285655,2638.0,72.231579,,original,5.0,0.05,6,,1082,720,random,0.0,,0.785,0.0,0.850533,900,0.990526,40.426651,,0.018996,0.074412,0.003474,0.0,0.0,,44.99468
Richness-Angular,comm_limited,23,23000,,,,1,0.0,0.271601,2503.0,73.652632,,original,5.0,0.05,6,,818,689,random,0.0,,0.756354,0.0,0.875281,400,0.996842,38.269701,,0.014847,0.07165,0.0,0.0,0.0,,44.260566
Richness-Angular,comm_limited,24,24000,,,,1,0.0,0.37487,3299.441411,63.210526,,original,5.0,0.05,6,,725,624,random,0.0,,0.700729,0.0,0.80921,650,0.977579,36.02772,,0.019945,0.062048,0.019579,0.0,0.0,,40.664598
Richness-Angular,comm_limited,25,25000,,,,1,0.0,0.288986,2670.0,71.894737,,original,5.0,0.05,6,,1419,814,random,0.0,,0.751146,0.0,0.9055,350,0.998947,40.029954,,0.016141,0.084396,0.000211,0.0,0.0,,48.408276
Richness-Angular,comm_limited,26,26000,,,,1,0.0,0.342598,3185.0,66.473684,,original,5.0,0.05,6,,1398,889,random,0.0,,0.683854,0.0,0.828479,1025,0.996211,36.099523,,0.018266,0.064376,0.001368,0.0,0.0,,48.273126
Richness-Angular,comm_limited,27,27000,,,,1,0.0,0.358734,2835.074269,64.842105,,original,5.0,0.05,6,,1261,793,random,0.0,,0.738646,0.0,0.877397,525,0.993368,35.18398,,0.016874,0.069551,0.0,0.0,0.0,,45.770263
Richness-Angular,comm_limited,28,28000,,,,1,0.0,0.340308,3163.0,66.705263,,original,5.0,0.05,6,,270,263,random,0.0,,0.776458,0.0,0.866712,700,0.996421,36.821753,,0.020525,0.064276,0.001053,0.0,0.0,,40.824462
Richness-Angular,comm_limited,29,29000,,,,1,0.0,0.333333,3096.0,67.410526,,original,5.0,0.05,6,,681,561,random,0.0,,0.748854,0.0,0.86699,525,0.985053,36.307375,,0.020909,0.0705,0.009158,0.0,0.0,,41.76491
Richness-Angular,comm_limited,31,31000,,,,1,0.0,0.367062,3420.0,64.0,,original,5.0,0.05,6,,676,620,random,0.0,,0.718437,0.0,0.895936,375,0.982316,36.941691,,0.019213,0.052848,0.013263,0.0,0.0,,42.133196
Richness-Angular,comm_limited,30,30000,,,,1,0.0,0.294191,2720.0,71.368421,,original,5.0,0.05,6,,776,644,random,0.0,,0.734375,0.0,0.870237,375,0.996421,39.131099,,0.017734,0.067963,0.002737,0.0,0.0,,43.238667
Richness-Angular,comm_limited,32,32000,,,,1,0.0,0.304601,2820.0,70.315789,,original,5.0,0.05,6,,867,676,random,0.0,,0.665,0.0,0.902018,450,0.997684,37.110776,,0.014562,0.062025,0.0,0.0,0.0,,43.471925
Richness-Angular,comm_limited,33,33000,,,,1,0.0,0.228295,2087.0,78.031579,,original,5.0,0.05,6,,1298,906,random,0.0,,0.7375,0.0,0.889439,350,0.999368,40.089089,,0.016024,0.077496,0.000105,0.0,0.0,,45.038115
Richness-Angular,comm_limited,35,35000,,,,1,0.0,0.272122,2508.0,73.6,,original,5.0,0.05,6,,560,501,random,0.0,,0.724167,0.0,0.876034,500,0.998421,38.873678,,0.016219,0.070913,0.000526,0.0,0.0,,41.720023
Richness-Angular,comm_limited,34,34000,,,,1,0.0,0.289298,2673.0,71.863158,,original,5.0,0.05,6,,1691,973,random,0.0,,0.683646,0.0,0.867329,525,0.996632,38.383826,,0.015402,0.06825,0.002526,0.0,0.0,,47.41542
Richness-Angular,comm_limited,36,36000,,,,1,0.0,0.353113,3286.0,65.410526,,original,5.0,0.05,6,,855,615,random,0.0,,0.680208,0.0,0.871578,500,0.998842,35.37648,,0.016989,0.05981,0.0,0.0,0.0,,41.427294
Richness-Angular,comm_limited,37,37000,,,,1,0.0,0.322715,2994.0,68.484211,,original,5.0,0.05,6,,524,468,random,0.0,,0.716667,0.0,0.895585,425,0.999053,38.335632,,0.014753,0.072303,0.000105,0.0,0.0,,41.53478
Richness-Angular,comm_limited,39,39000,,,,1,0.0,0.309078,2863.0,69.863158,,original,5.0,0.05,6,,697,604,random,0.0,,0.708958,0.0,0.847407,1025,0.988737,35.174352,,0.01593,0.057576,0.008947,0.0,0.0,,38.692026
Richness-Angular,comm_limited,38,38000,,,,1,0.0,0.314387,2914.0,69.326316,,original,5.0,0.05,6,,1223,737,random,0.0,,0.761146,0.0,0.900558,375,0.990526,38.463921,,0.017653,0.078619,0.007684,0.0,0.0,,43.857861
