method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Richness-Angular,comm_limited,28,28000,,,,1,0.0,0.119546,1045.0,89.0,,original,5.0,0.05,3,,798,725,random,0.0,,0.812083,0.0,0.85919,1075,0.999368,45.596836,,0.014269,0.079815,0.0,0.0,0.0,,50.982434
Richness-Angular,comm_limited,31,31000,,,,1,0.0,0.326877,3036.0,68.042105,,original,5.0,0.05,3,,283,281,random,0.0,,0.811146,0.0,0.814373,1600,0.980211,37.414676,,0.020253,0.05942,0.014947,0.0,0.0,,48.703766
Richness-Angular,comm_limited,32,32000,,,,1,0.0,0.163699,1469.0,84.536842,,original,5.0,0.05,3,,701,623,random,0.0,,0.825208,0.0,0.859777,1200,0.997895,42.284809,,0.013401,0.068057,0.0,0.0,0.0,,50.520764
Richness-Angular,comm_limited,33,33000,,,,1,0.0,0.317401,2945.0,69.0,,original,5.0,0.05,3,,387,334,random,0.0,,0.780417,0.0,0.869567,1100,0.981263,37.607424,,0.018358,0.065352,0.012947,0.0,0.0,,49.840942
Richness-Angular,comm_limited,34,34000,,,,1,0.0,0.366656,2665.608675,64.021053,,original,5.0,0.05,3,,350,321,random,0.0,,0.77375,0.0,0.896668,825,0.994526,37.979788,,0.021,0.070433,0.002,0.0,0.0,,49.836517
Richness-Angular,comm_limited,35,35000,,,,1,0.0,0.196813,1787.0,81.189474,,original,5.0,0.05,3,,436,414,random,0.0,,0.820729,0.0,0.829057,1650,0.984211,41.786849,,0.018475,0.077936,0.013263,0.0,0.0,,48.167066
Richness-Angular,comm_limited,37,37000,,,,1,0.0,0.314693,2919.0,69.273684,,original,5.0,0.05,3,,271,261,random,0.0,,0.773854,0.0,0.908952,600,0.994947,36.518941,,0.01859,0.057483,0.002526,0.0,0.0,,38.612138
Richness-Angular,comm_limited,38,38000,,,,1,0.0,0.291992,2701.0,71.568421,,original,5.0,0.05,3,,798,789,random,0.0,,0.820312,0.0,0.830054,2425,0.987789,38.007013,,0.018013,0.081191,0.005895,0.0,0.0,,39.189873
Richness-Angular,comm_limited,36,36000,,,,1,0.0,0.339477,3157.0,66.768421,,original,5.0,0.05,3,,806,742,random,0.0,,0.787188,0.0,0.847713,1450,0.988947,35.685441,,0.023202,0.077468,0.003263,0.0,0.0,,41.395019
Richness-Angular,comm_limited,39,39000,,,,1,0.0,0.284807,2632.0,72.294737,,original,5.0,0.05,3,,468,419,random,0.0,,0.814479,0.0,0.848994,1425,0.994842,39.216679,,0.018668,0.069205,0.002737,0.0,0.0,,38.035638
