method,info_model,run,env_seed,steps_90,steps_95,steps_99,censored,success_90,overlap,final_U,final_coverage,alpha_mean,chao_version,fov_radius,obstacle_ratio,num_agents,comm_range,fusion_events,rendezvous_steps,topology,maze_loop_density,alpha_sat_frac,fallback_frac,random_walk_frac,quality_auc,time_to_quality,quality_final,coverage_auc,steps_dual,mean_bound_final,cluster_cap_hit_frac,undetermined_final,deploy_frac,orbit_frac,hybrid_ra_frac,wall_time_s
Richness-Angular,comm_limited,17,17000,,,,1,0.0,0.300333,2779.0,70.747368,,original,5.0,0.05,6,,924,697,random,0.0,,0.736667,0.0,0.897055,425,0.997579,38.318076,,0.017378,0.534973,0.0,0.0,0.0,,54.982997
Richness-Angular,comm_limited,19,19000,,,,1,0.0,0.327504,3040.0,68.0,,original,5.0,0.05,6,,830,690,random,0.0,,0.760938,0.0,0.880155,450,0.995789,39.000441,,0.015686,0.544203,0.0,0.0,0.0,,52.041129
Richness-Angular,comm_limited,21,21000,,,,1,0.0,0.33198,3083.0,67.547368,,original,5.0,0.05,6,,631,525,random,0.0,,0.644479,0.0,0.897318,375,0.997368,37.592799,,0.017515,0.480308,0.001263,0.0,0.0,,54.000925
Richness-Angular,comm_limited,22,22000,,,,1,0.0,0.32209,2988.0,68.547368,,original,5.0,0.05,6,,879,759,random,0.0,,0.785312,0.0,0.881522,400,0.988526,39.062303,,0.023433,0.562403,0.009053,0.0,0.0,,54.90704
Richness-Angular,comm_limited,20,20000,,,,1,0.0,0.304809,2822.0,70.294737,,original,5.0,0.05,6,,1268,965,random,0.0,,0.765208,0.0,0.900372,325,0.991158,38.982724,,0.018968,0.541788,0.004632,0.0,0.0,,58.585881
Richness-Angular,comm_limited,23,23000,,,,1,0.0,0.280242,2586.0,72.778947,,original,5.0,0.05,6,,996,766,random,0.0,,0.737917,0.0,0.896882,375,0.996316,39.759421,,0.016767,0.546875,0.001368,0.0,0.0,,56.30337
Richness-Angular,comm_limited,24,24000,,,,1,0.0,0.303352,2808.0,70.442105,,original,5.0,0.05,6,,910,756,random,0.0,,0.727604,0.0,0.893182,425,0.996526,39.544901,,0.015322,0.53488,0.002526,0.0,0.0,,54.260766
Richness-Angular,comm_limited,26,26000,,,,1,0.0,0.385384,3408.268817,62.147368,,original,5.0,0.05,6,,749,592,random,0.0,,0.7275,0.0,0.892988,450,0.993158,35.225434,,0.019299,0.515536,0.004421,0.0,0.0,,54.811918
Richness-Angular,comm_limited,25,25000,,,,1,0.0,0.323652,3003.0,68.389474,,original,5.0,0.05,6,,933,729,random,0.0,,0.737083,0.0,0.836375,1025,0.998105,36.643437,,0.016272,0.545879,0.000105,0.0,0.0,,55.458742
Richness-Angular,comm_limited,27,27000,,,,1,0.0,0.331147,3075.0,67.631579,,original,5.0,0.05,6,,1156,739,random,0.0,,0.764896,0.0,0.892667,375,0.986632,38.425444,,0.017499,0.53293,0.010737,0.0,0.0,,57.392055
Richness-Angular,comm_limited,28,28000,,,,1,0.0,0.358942,3342.0,64.821053,,original,5.0,0.05,6,,356,345,random,0.0,,0.637188,0.0,0.904131,375,0.993158,36.710197,,0.018267,0.484247,0.005789,0.0,0.0,,52.866463
Richness-Angular,comm_limited,30,30000,,,,1,0.0,0.332917,3092.0,67.452632,,original,5.0,0.05,6,,635,544,random,0.0,,0.751042,0.0,0.867197,525,0.965263,36.758408,,0.019645,0.548109,0.030105,0.0,0.0,,56.383927
Richness-Angular,comm_limited,29,29000,,,,1,0.0,0.341661,3176.0,66.568421,,original,5.0,0.05,6,,1136,760,random,0.0,,0.747292,0.0,0.897805,325,0.994842,39.139507,,0.019334,0.537112,0.003263,0.0,0.0,,61.611002
Richness-Angular,comm_limited,31,31000,,,,1,0.0,0.358942,3284.096647,64.821053,,original,5.0,0.05,6,,606,537,random,0.0,,0.638958,0.0,0.908738,325,0.999053,37.230447,,0.014631,0.480142,0.000632,0.0,0.0,,58.307561
Richness-Angular,comm_limited,32,32000,,,,1,0.0,0.385488,2057.089342,62.136842,,original,5.0,0.05,6,,623,529,random,0.0,,0.762396,0.0,0.830769,675,0.994632,36.972714,,0.023828,0.55574,0.001053,0.0,0.0,,57.472998
Richness-Angular,comm_limited,33,33000,,,,1,0.0,0.302936,2804.0,70.484211,,original,5.0,0.05,6,,1201,899,random,0.0,,0.784062,0.0,0.88095,350,0.959895,39.952316,,0.016177,0.550768,0.034211,0.0,0.0,,59.145245
Richness-Angular,comm_limited,34,34000,,,,1,0.0,0.328649,3051.0,67.884211,,original,5.0,0.05,6,,1721,1008,random,0.0,,0.7725,0.0,0.855348,375,0.998,36.529102,,0.016689,0.540733,0.000842,0.0,0.0,,64.307128
Richness-Angular,comm_limited,35,35000,,,,1,0.0,0.369665,3445.0,63.736842,,original,5.0,0.05,6,,906,513,random,0.0,,0.666458,0.0,0.875331,575,0.995789,36.964128,,0.017115,0.505511,0.000842,0.0,0.0,,60.315607
Richness-Angular,comm_limited,36,36000,,,,1,0.0,0.275557,2541.0,73.252632,,original,5.0,0.05,6,,1403,972,random,0.0,,0.717187,0.0,0.913773,350,0.999579,39.564359,,0.016225,0.516962,0.0,0.0,0.0,,59.128663
Richness-Angular,comm_limited,37,37000,,,,1,0.0,0.346242,3220.0,66.105263,,original,5.0,0.05,6,,560,485,random,0.0,,0.664583,0.0,0.903875,325,0.998947,38.207658,,0.014702,0.499771,0.0,0.0,0.0,,53.703306
Richness-Angular,comm_limited,38,38000,,,,1,0.0,0.405892,3327.243386,60.073684,,original,5.0,0.05,6,,828,668,random,0.0,,0.628542,0.0,0.839294,675,0.957263,34.390148,,0.016019,0.457628,0.037158,0.0,0.0,,49.148279
Richness-Angular,comm_limited,39,39000,,,,1,0.0,0.415053,2370.357629,59.147368,,original,5.0,0.05,6,,1101,789,random,0.0,,0.75625,0.0,0.875089,550,0.984842,36.660622,,0.022266,0.548433,0.009895,0.0,0.0,,51.315929
